User_id;Credit_id;Count_months;Amount;Month_payment;Payed;Left;Planned;Credit_taken;Pay_date
11508;193;7;500;50;50,00;0,00;50;30.12.2019 18:59;30.01.2020
2991;194;7;500;50;0,00;0,00;50;30.12.2019 19:05;30.01.2020
11431;195;9;1000;100;0,00;100,00;100;30.12.2019 19:09;30.01.2020
2426;196;7;500;50;50,00;0,00;50;30.12.2019 19:45;30.01.2020
5897;197;5;500;50;0,00;0,00;50;30.12.2019 19:58;30.01.2020
10841;198;7;500;50;50,00;0,00;50;30.12.2019 20:18;30.01.2020
134;199;7;1000;100;100,00;0,00;100;30.12.2019 20:37;30.01.2020
11746;200;7;500;50;50,00;0,00;50;30.12.2019 20:47;30.01.2020
2735;201;27;5000;167;167,00;0,00;167;30.12.2019 22:00;30.01.2020
34;202;9;1000;100;2,00;98,00;100;30.12.2019 13:34;30.01.2020
12033;203;8;1000;100;100,00;0,00;100;30.12.2019 22:22;30.01.2020
2409;204;27;5000;167;0,00;0,00;167;30.12.2019 22:22;30.01.2020
455;206;7;500;50;32,00;0,00;50;31.12.2019 0:30;30.01.2020
9890;207;7;1000;100;100,00;0,00;100;31.12.2019 0:44;30.01.2020
12525;208;6;500;50;50,00;0,00;50;31.12.2019 0:49;30.01.2020
12402;209;7;1000;100;100,00;0,00;100;31.12.2019 0:52;30.01.2020
69;210;7;500;50;50,00;0,00;50;31.12.2019 1:18;30.01.2020
132;211;8;500;50;50,00;0,00;50;31.12.2019 2:27;30.01.2020
12708;212;9;1000;100;0,00;100,00;100;31.12.2019 2:51;30.01.2020
12730;213;9;1000;100;0,00;100,00;100;31.12.2019 3:05;30.01.2020
9548;214;7;500;50;50,00;0,00;50;31.12.2019 3:34;30.01.2020
6720;215;7;1000;100;100,00;0,00;100;31.12.2019 4:42;31.01.2020
2262;216;7;1000;100;100,00;0,00;100;31.12.2019 5:25;31.01.2020
12844;217;9;1000;100;0,00;100,00;100;31.12.2019 5:40;31.01.2020
7146;219;7;1000;100;100,00;0,00;100;31.12.2019 14:40;31.01.2020
12123;220;17;3000;150;0,00;0,00;150;31.12.2019 14:59;31.01.2020
9997;221;7;1000;100;100,00;0,00;100;31.12.2019 15:16;31.01.2020
541;222;8;500;50;50,00;0,00;50;31.12.2019 15:34;31.01.2020
188;223;29;5000;167;0,00;167,00;167;31.12.2019 15:40;31.01.2020
13436;224;9;1000;100;0,00;100,00;100;31.12.2019 15:42;31.01.2020
12557;225;7;500;50;0,00;0,00;50;31.12.2019 16:08;31.01.2020
9435;226;7;1000;100;0,00;0,00;100;31.12.2019 16:18;31.01.2020
8580;227;7;500;50;50,00;0,00;50;31.12.2019 16:33;31.01.2020
12674;228;7;500;50;50,00;0,00;50;31.12.2019 16:42;31.01.2020
14134;229;7;500;50;0,00;0,00;50;31.12.2019 17:00;31.01.2020
14192;230;8;1000;100;0,00;0,00;100;31.12.2019 17:32;31.01.2020
14202;231;7;500;50;0,00;0,00;50;31.12.2019 17:34;31.01.2020
14065;232;8;1000;100;100,00;0,00;100;31.12.2019 17:41;31.01.2020
96;233;9;500;50;0,00;50,00;50;31.12.2019 17:44;31.01.2020
183;234;8;1000;100;0,00;0,00;100;31.12.2019 18:06;31.01.2020
10947;235;8;1000;100;0,00;0,00;100;31.12.2019 18:36;31.01.2020
12477;236;3;500;50;100,00;0,00;50;31.12.2019 18:57;31.01.2020
11360;237;7;500;50;50,00;0,00;50;31.12.2019 18:59;31.01.2020
12887;238;9;1000;100;0,00;100,00;100;31.12.2019 19:02;31.01.2020
2733;239;6;500;50;0,00;0,00;50;31.12.2019 19:27;31.01.2020
14186;240;7;500;50;50,00;0,00;50;31.12.2019 19:49;31.01.2020
13891;241;7;1000;100;0,00;0,00;100;31.12.2019 19:55;31.01.2020
824;242;7;1000;100;0,00;0,00;100;31.12.2019 20:15;31.01.2020
14518;243;7;1000;100;100,00;0,00;100;31.12.2019 20:26;31.01.2020
13609;244;7;500;50;50,00;0,00;50;31.12.2019 20:33;31.01.2020
14567;245;7;500;50;50,00;0,00;50;31.12.2019 20:45;31.01.2020
835;246;18;3000;150;0,00;0,00;150;31.12.2019 20:57;31.01.2020
13832;247;7;500;50;50,00;0,00;50;31.12.2019 21:09;31.01.2020
14513;248;8;1000;100;0,00;0,00;100;31.12.2019 21:41;31.01.2020
9192;249;7;500;50;50,00;0,00;50;31.12.2019 21:44;31.01.2020
14356;250;9;1000;100;0,00;100,00;100;31.12.2019 22:14;31.01.2020
463;251;8;1000;100;0,00;0,00;100;31.12.2019 22:15;31.01.2020
1979;252;9;500;50;0,00;50,00;50;31.12.2019 22:26;31.01.2020
14861;253;7;500;50;0,00;0,00;50;31.12.2019 22:34;31.01.2020
14842;254;19;3000;150;0,00;150,00;150;31.12.2019 22:35;31.01.2020
14906;255;9;1000;100;0,00;100,00;100;31.12.2019 22:42;31.01.2020
14435;256;8;500;50;0,00;0,00;50;31.12.2019 22:47;31.01.2020
14188;257;7;500;50;50,00;0,00;50;31.12.2019 22:50;31.01.2020
11209;258;6;1000;100;100,00;0,00;100;31.12.2019 23:02;31.01.2020
208;259;8;1000;100;100,00;0,00;100;31.12.2019 23:13;31.01.2020
65;260;8;500;50;50,00;0,00;50;31.12.2019 23:42;31.01.2020
97;261;7;500;50;50,00;0,00;50;31.12.2019 23:47;31.01.2020
227;20;7;500;50;2,00;48,00;50;20.12.2019 5:40;19.03.2020
238;22;7;500;50;0,00;50,00;50;20.12.2019 10:45;20.03.2020
123;26;28;5000;167;0,00;167,00;167;20.12.2019 16:56;20.03.2020
211;28;19;1000;50;0,00;50,00;50;20.12.2019 18:07;20.03.2020
77;49;7;1000;100;100,00;100,00;100;23.12.2019 15:52;23.03.2020
98;56;9;1000;100;0,00;100,00;100;23.12.2019 20:02;23.03.2020
287;59;8;1000;100;0,00;100,00;100;23.12.2019 23:15;23.03.2020
210;60;9;600;60;0,00;60,00;60;23.12.2019 23:20;23.03.2020
141;62;8;500;50;0,00;50,00;50;23.12.2019 23:34;23.03.2020
93;69;7;500;50;52,00;48,00;50;24.12.2019 3:22;23.03.2020
94;71;7;500;50;10,00;40,00;50;24.12.2019 3:43;23.03.2020
51;84;9;1000;100;0,00;100,00;100;25.12.2019 13:55;25.03.2020
2001;115;7;1000;100;28,26;71,74;100;27.12.2019 18:29;27.03.2020
5534;123;7;500;50;10,50;39,50;50;28.12.2019 1:12;27.03.2020
187;126;8;1000;100;85,00;100,00;100;28.12.2019 1:56;27.03.2020
5576;143;9;1000;100;0,00;100,00;100;28.12.2019 10:09;28.03.2020
2418;147;8;500;50;0,00;50,00;50;28.12.2019 13:22;28.03.2020
2834;148;7;500;50;50,00;50,00;50;28.12.2019 17:07;28.03.2020
6067;152;8;1000;100;0,00;100,00;100;28.12.2019 22:16;28.03.2020
99;153;7;500;50;6,05;43,95;50;28.12.2019 22:25;28.03.2020
5568;154;7;500;50;0,00;50,00;50;29.12.2019 0:08;28.03.2020
6509;157;9;500;50;0,00;50,00;50;29.12.2019 2:18;28.03.2020
6177;158;7;1500;150;228,90;59,10;150;29.12.2019 9:41;29.03.2020
6566;160;8;1000;100;30,50;100,00;100;29.12.2019 14:44;29.03.2020
5562;161;7;500;50;10,00;40,00;50;29.12.2019 15:22;29.03.2020
180;164;9;500;50;0,00;50,00;50;29.12.2019 20:28;29.03.2020
2223;165;7;1000;100;101,00;99,00;100;29.12.2019 20:53;29.03.2020
9312;167;8;1000;100;0,00;100,00;100;29.12.2019 22:14;29.03.2020
9806;172;9;1000;100;0,00;100,00;100;30.12.2019 2:12;29.03.2020
9921;174;9;500;50;0,00;50,00;50;30.12.2019 5:07;30.03.2020
10023;183;7;1000;100;100,00;100,00;100;30.12.2019 15:43;30.03.2020
11157;186;7;500;50;50,00;50,00;50;30.12.2019 16:07;30.03.2020
3681;188;7;1000;100;100,00;100,00;100;30.12.2019 16:33;30.03.2020
11508;193;7;500;50;50,00;50,00;50;30.12.2019 18:59;30.03.2020
11431;195;9;1000;100;0,00;100,00;100;30.12.2019 19:09;30.03.2020
11746;200;7;500;50;50,00;50,00;50;30.12.2019 20:47;30.03.2020
2735;201;27;5000;167;0,00;167,00;167;30.12.2019 22:00;30.03.2020
34;202;9;1000;100;0,00;100,00;100;30.12.2019 13:34;30.03.2020
12033;203;8;1000;100;0,00;100,00;100;30.12.2019 22:22;30.03.2020
2409;204;27;5000;167;166,97;167,00;167;30.12.2019 22:22;30.03.2020
9890;207;7;1000;100;0,00;100,00;100;31.12.2019 0:44;30.03.2020
132;211;8;500;50;0,00;50,00;50;31.12.2019 2:27;30.03.2020
12708;212;9;1000;100;0,00;100,00;100;31.12.2019 2:51;30.03.2020
12730;213;9;1000;100;0,00;100,00;100;31.12.2019 3:05;30.03.2020
12844;217;9;1000;100;0,00;100,00;100;31.12.2019 5:40;31.03.2020
541;222;8;500;50;10,02;50,00;50;31.12.2019 15:34;31.03.2020
188;223;29;5000;167;0,00;167,00;167;31.12.2019 15:40;31.03.2020
13436;224;9;1000;100;0,00;100,00;100;31.12.2019 15:42;31.03.2020
12557;225;7;500;50;0,00;50,00;50;31.12.2019 16:08;31.03.2020
12674;228;7;500;50;0,00;48,00;50;31.12.2019 16:42;31.03.2020
14134;229;7;500;50;50,00;50,00;50;31.12.2019 17:00;31.03.2020
14192;230;8;1000;100;0,00;100,00;100;31.12.2019 17:32;31.03.2020
14065;232;8;1000;100;0,00;100,00;100;31.12.2019 17:41;31.03.2020
96;233;9;500;50;0,00;50,00;50;31.12.2019 17:44;31.03.2020
183;234;8;1000;100;0,00;100,00;100;31.12.2019 18:06;31.03.2020
10947;235;8;1000;100;0,00;100,00;100;31.12.2019 18:36;31.03.2020
12887;238;9;1000;100;0,00;100,00;100;31.12.2019 19:02;31.03.2020
14186;240;7;500;50;50,00;50,00;50;31.12.2019 19:49;31.03.2020
824;242;7;1000;100;82,25;98,19;100;31.12.2019 20:15;31.03.2020
835;246;18;3000;150;0,00;150,00;150;31.12.2019 20:57;31.03.2020
14513;248;7;1000;100;100,00;100,00;100;31.12.2019 21:41;31.03.2020
14356;250;9;1000;100;0,00;100,00;100;31.12.2019 22:14;31.03.2020
463;251;7;1000;100;99,77;70,19;100;31.12.2019 22:15;31.03.2020
1979;252;9;500;50;0,00;50,00;50;31.12.2019 22:26;31.03.2020
14842;254;19;3000;150;0,00;150,00;150;31.12.2019 22:35;31.03.2020
14906;255;9;1000;100;0,00;100,00;100;31.12.2019 22:42;31.03.2020
14435;256;7;500;50;50,00;50,00;50;31.12.2019 22:47;31.03.2020
208;259;8;1000;100;3,12;100,00;100;31.12.2019 23:13;31.03.2020
65;260;8;500;50;5,00;50,00;50;31.12.2019 23:42;31.03.2020
97;261;7;500;50;0,00;50,00;50;31.12.2019 23:47;31.03.2020
11355;264;7;1000;100;100,00;100,00;100;01.01.2020 0:44;31.03.2020
15133;267;8;1000;100;0,00;100,00;100;01.01.2020 1:37;31.03.2020
15342;270;9;500;50;0,00;50,00;50;01.01.2020 3:11;31.03.2020
16322;276;9;500;50;0,00;50,00;50;02.01.2020 16:36;02.03.2020
5843;278;8;500;50;16,50;33,50;50;02.01.2020 17:29;02.03.2020
16494;281;8;1000;100;0,00;100,00;100;03.01.2020 0:04;02.03.2020
2286;283;8;1000;100;0,00;100,00;100;04.01.2020 0:09;03.03.2020
3358;284;9;1000;100;0,00;100,00;100;04.01.2020 15:37;04.03.2020
17172;288;29;5000;167;0,00;167,00;167;06.01.2020 2:10;05.03.2020
17201;290;8;500;50;0,00;50,00;50;06.01.2020 11:23;06.03.2020
6271;294;9;500;50;0,00;50,00;50;06.01.2020 22:34;06.03.2020
17532;296;9;500;50;0,00;50,00;50;07.01.2020 20:00;07.03.2020
16526;297;8;500;50;0,00;50,00;50;08.01.2020 5:21;08.03.2020
17715;299;9;500;50;0,00;50,00;50;08.01.2020 21:19;08.03.2020
17725;300;9;500;50;0,00;50,00;50;08.01.2020 21:40;08.03.2020
16127;302;29;5000;167;0,00;167,00;167;09.01.2020 18:39;09.03.2020
17414;308;18;3000;150;0,00;150,00;150;11.01.2020 8:08;11.03.2020
18359;311;8;500;50;0,00;50,00;50;12.01.2020 17:45;12.03.2020
17707;313;8;500;50;0,00;50,00;50;12.01.2020 20:31;12.03.2020
18020;323;9;500;50;0,00;50,00;50;15.01.2020 19:44;15.03.2020
18583;324;8;1000;100;0,00;100,00;100;15.01.2020 22:18;15.03.2020
18397;328;8;500;50;2,00;48,00;50;16.01.2020 20:11;16.03.2020
17598;339;8;500;50;50,00;48,85;50;22.01.2020 0:54;21.03.2020
12541;340;9;1000;100;0,00;100,00;100;22.01.2020 1:31;21.03.2020
316;349;8;1000;100;100,00;99,30;100;28.01.2020 5:12;27.03.2020
17883;354;8;500;50;0,00;50,00;50;30.01.2020 1:15;29.03.2020
312;356;8;1000;100;100,00;100,00;100;30.01.2020 8:35;30.03.2020
20632;357;8;500;50;50,00;50,00;50;01.02.2020 1:26;31.03.2020
18517;362;9;500;50;0,00;50,00;50;02.02.2020 9:48;02.03.2020
11303;381;10;800;80;0,00;80,00;80;17.02.2020 2:58;16.03.2020
2569;386;9;100;10;0,00;10,00;10;04.02.2020 19:41;04.03.2020
21263;389;9;100;10;1,00;9,00;10;05.02.2020 14:08;05.03.2020
21334;391;9;250;25;0,00;25,00;25;05.02.2020 17:55;05.03.2020
6149;392;9;100;10;0,00;10,00;10;05.02.2020 18:04;05.03.2020
3031;400;9;250;25;2,50;22,50;25;06.02.2020 6:51;05.03.2020
21302;402;9;450;45;32,00;13,00;45;24.02.2020 19:26;24.03.2020
13208;411;9;100;10;0,00;10,00;10;07.02.2020 14:08;07.03.2020
21247;415;9;250;25;0,00;25,00;25;07.02.2020 22:00;07.03.2020
779;423;9;100;10;6,00;4,00;10;09.02.2020 12:32;09.03.2020
21667;425;9;100;10;0,00;10,00;10;09.02.2020 15:32;09.03.2020
18907;435;9;100;10;0,00;10,00;10;10.02.2020 21:12;10.03.2020
2403;441;9;100;10;0,00;10,00;10;11.02.2020 15:05;11.03.2020
18410;445;9;100;10;0,00;10,00;10;11.02.2020 17:56;11.03.2020
21596;452;9;200;20;0,00;10,00;20;19.02.2020 17:40;19.03.2020
1552;457;9;100;10;0,00;10,00;10;12.02.2020 17:30;12.03.2020
21937;458;9;100;10;0,00;10,00;10;12.02.2020 22:08;12.03.2020
21587;460;9;500;50;0,00;50,00;50;13.02.2020 3:25;12.03.2020
17708;470;9;500;50;0,00;50,00;50;14.02.2020 0:03;13.03.2020
20276;473;9;100;10;0,00;10,00;10;14.02.2020 11:31;14.03.2020
13362;481;9;100;10;2,70;7,30;10;14.02.2020 22:30;14.03.2020
14527;482;9;100;10;3,00;7,00;10;14.02.2020 22:45;14.03.2020
3155;491;9;100;10;5,50;4,50;10;15.02.2020 17:27;15.03.2020
4428;500;9;100;10;1,50;8,50;10;15.02.2020 22:25;15.03.2020
21436;505;9;500;50;10,00;40,00;50;16.02.2020 14:36;16.03.2020
360;507;9;100;10;6,22;3,78;10;16.02.2020 17:33;16.03.2020
778;508;9;100;10;2,78;7,22;10;16.02.2020 17:34;16.03.2020
22379;510;9;100;10;1,00;9,00;10;16.02.2020 21:49;16.03.2020
22392;514;9;100;10;0,00;10,00;10;17.02.2020 0:17;16.03.2020
17079;517;9;500;50;15,59;19,46;50;17.02.2020 12:22;17.03.2020
2924;518;9;100;10;6,00;4,00;10;17.02.2020 15:20;17.03.2020
22122;522;9;100;10;0,00;10,00;10;17.02.2020 20:59;17.03.2020
22296;536;9;1000;100;0,00;100,00;100;19.02.2020 12:03;19.03.2020
3238;542;9;100;10;0,00;10,00;10;19.02.2020 18:23;19.03.2020
14969;543;9;100;10;0,00;10,00;10;19.02.2020 19:02;19.03.2020
22537;545;9;100;10;2,00;8,00;10;19.02.2020 19:43;19.03.2020
22632;551;9;100;10;0,00;7,00;10;20.02.2020 6:23;19.03.2020
20891;557;9;100;10;0,00;10,00;10;20.02.2020 14:14;20.03.2020
20886;558;9;100;10;0,00;10,00;10;20.02.2020 14:15;20.03.2020
20890;559;9;100;10;0,00;10,00;10;20.02.2020 14:16;20.03.2020
20885;560;9;100;10;0,00;10,00;10;20.02.2020 14:18;20.03.2020
18236;561;9;100;10;0,00;10,00;10;20.02.2020 14:20;20.03.2020
2722;564;9;100;10;0,00;10,00;10;20.02.2020 17:23;20.03.2020
1548;568;9;100;10;7,00;3,00;10;21.02.2020 9:14;21.03.2020
22661;574;9;100;10;0,00;10,00;10;21.02.2020 15:40;21.03.2020
11655;579;9;250;25;0,00;25,00;25;21.02.2020 20:46;21.03.2020
2396;587;9;100;10;0,00;10,00;10;22.02.2020 8:02;22.03.2020
4248;589;9;250;25;0,00;25,00;25;22.02.2020 12:08;22.03.2020
466;596;9;250;25;2,50;22,50;25;22.02.2020 17:41;22.03.2020
11363;602;9;1250;125;12,50;112,50;125;29.02.2020 18:42;29.03.2020
22599;604;9;100;10;0,00;10,00;10;23.02.2020 16:51;23.03.2020
21840;605;9;100;10;0,00;10,00;10;23.02.2020 18:02;23.03.2020
22171;606;9;100;10;0,00;10,00;10;23.02.2020 18:53;23.03.2020
483;609;9;100;10;1,58;8,42;10;23.02.2020 20:58;23.03.2020
23084;617;9;100;10;0,00;10,00;10;24.02.2020 16:45;24.03.2020
358;618;9;100;10;0,75;9,25;10;24.02.2020 17:22;24.03.2020
368;619;9;100;10;1,00;9,00;10;24.02.2020 17:24;24.03.2020
373;620;9;100;10;0,00;10,00;10;24.02.2020 17:26;24.03.2020
386;621;9;100;10;1,00;9,00;10;24.02.2020 17:28;24.03.2020
18903;623;9;100;10;0,00;10,00;10;24.02.2020 18:05;24.03.2020
18383;632;9;250;25;2,50;22,50;25;24.02.2020 22:24;24.03.2020
23058;633;29;10000;334;0,00;334,00;334;24.02.2020 22:55;24.03.2020
22057;634;9;250;25;2,70;22,30;25;24.02.2020 23:20;24.03.2020
22058;637;9;250;25;0,00;25,00;25;24.02.2020 23:37;24.03.2020
23051;639;9;100;10;0,00;10,00;10;25.02.2020 1:59;24.03.2020
23011;643;9;250;25;0,00;25,00;25;25.02.2020 9:30;25.03.2020
2490;657;9;100;10;0,00;10,00;10;25.02.2020 23:08;25.03.2020
2727;664;9;100;10;7,30;2,70;10;26.02.2020 9:21;26.03.2020
268;670;9;100;10;0,79;9,21;10;26.02.2020 14:30;26.03.2020
22391;678;9;100;10;0,00;10,00;10;26.02.2020 20:12;26.03.2020
2528;684;9;100;10;1,50;8,50;10;26.02.2020 23:45;26.03.2020
2224;693;9;100;10;0,00;10,00;10;27.02.2020 9:47;27.03.2020
487;696;9;250;25;0,00;25,00;25;27.02.2020 12:19;27.03.2020
23348;701;9;100;10;0,00;10,00;10;27.02.2020 13:43;27.03.2020
23341;703;9;100;10;0,00;10,00;10;27.02.2020 14:56;27.03.2020
18001;705;9;250;25;0,00;25,00;25;27.02.2020 16:41;27.03.2020
21351;708;9;100;10;0,00;10,00;10;27.02.2020 17:35;27.03.2020
23281;713;9;100;10;0,00;10,00;10;27.02.2020 19:14;27.03.2020
22807;715;9;100;10;0,00;10,00;10;27.02.2020 20:02;27.03.2020
22994;724;9;250;25;0,00;25,00;25;27.02.2020 22:07;27.03.2020
23397;736;9;100;10;0,00;10,00;10;28.02.2020 8:50;28.03.2020
4394;737;9;100;10;0,00;10,00;10;28.02.2020 9:03;28.03.2020
21849;740;9;100;10;0,00;10,00;10;28.02.2020 10:21;28.03.2020
23444;743;9;100;10;0,00;10,00;10;28.02.2020 10:46;28.03.2020
16708;748;9;100;10;2,00;8,00;10;28.02.2020 11:56;28.03.2020
21745;753;9;100;10;0,00;10,00;10;28.02.2020 13:39;28.03.2020
18452;757;9;100;10;2,54;7,46;10;28.02.2020 14:47;28.03.2020
4578;763;9;100;10;2,00;8,00;10;28.02.2020 15:37;28.03.2020
4249;767;9;100;10;0,00;10,00;10;28.02.2020 16:36;28.03.2020
21959;770;9;100;10;0,00;10,00;10;28.02.2020 17:24;28.03.2020
20854;775;9;100;10;0,00;10,00;10;28.02.2020 18:01;28.03.2020
21264;776;9;100;10;0,00;10,00;10;28.02.2020 18:12;28.03.2020
13726;778;9;100;10;0,00;10,00;10;28.02.2020 18:36;28.03.2020
4404;785;9;100;10;2,85;7,15;10;28.02.2020 19:54;28.03.2020
4671;786;9;100;10;0,00;10,00;10;28.02.2020 20:02;28.03.2020
23493;787;9;100;10;0,00;10,00;10;28.02.2020 20:16;28.03.2020
23483;789;9;100;10;0,46;9,54;10;28.02.2020 20:34;28.03.2020
23432;792;9;250;25;0,00;25,00;25;28.02.2020 20:54;28.03.2020
23153;794;9;100;10;0,00;10,00;10;28.02.2020 21:23;28.03.2020
18527;795;9;100;10;0,00;10,00;10;28.02.2020 21:42;28.03.2020
20610;799;9;100;10;2,25;7,75;10;28.02.2020 21:57;28.03.2020
22558;807;9;100;10;0,00;10,00;10;28.02.2020 23:11;28.03.2020
19676;810;9;500;50;0,00;50,00;50;29.02.2020 0:31;28.03.2020
22126;816;9;100;10;0,00;10,00;10;29.02.2020 4:11;29.03.2020
15814;822;9;100;10;0,00;10,00;10;29.02.2020 6:52;29.03.2020
22551;823;9;100;10;0,00;10,00;10;29.02.2020 7:11;29.03.2020
15663;824;9;100;10;5,00;5,00;10;29.02.2020 8:18;29.03.2020
2221;833;9;100;10;0,00;10,00;10;29.02.2020 10:49;29.03.2020
23558;834;9;250;25;0,00;25,00;25;29.02.2020 10:51;29.03.2020
23283;839;9;100;10;0,50;9,50;10;29.02.2020 12:32;29.03.2020
22154;850;9;100;10;0,00;10,00;10;29.02.2020 14:59;29.03.2020
21260;855;9;100;10;0,00;10,00;10;29.02.2020 15:16;29.03.2020
22964;860;9;100;10;0,00;10,00;10;29.02.2020 15:40;29.03.2020
21924;864;9;100;10;0,00;10,00;10;29.02.2020 15:52;29.03.2020
15503;865;9;250;25;0,00;25,00;25;29.02.2020 15:59;29.03.2020
1729;866;9;100;10;0,00;10,00;10;29.02.2020 16:12;29.03.2020
62;868;9;250;25;0,00;25,00;25;29.02.2020 16:33;29.03.2020
22501;869;9;100;10;0,00;10,00;10;29.02.2020 16:47;29.03.2020
23669;876;9;500;50;0,00;50,00;50;29.02.2020 17:29;29.03.2020
21243;877;9;250;25;0,00;25,00;25;29.02.2020 17:36;29.03.2020
22707;880;9;250;25;0,00;25,00;25;29.02.2020 17:50;29.03.2020
19234;881;9;100;10;0,00;10,00;10;29.02.2020 17:54;29.03.2020
22992;884;9;100;10;0,00;10,00;10;29.02.2020 18:11;29.03.2020
23590;888;9;100;10;1,00;9,00;10;29.02.2020 18:31;29.03.2020
23689;891;9;100;10;0,00;10,00;10;29.02.2020 18:58;29.03.2020
8825;892;9;100;10;0,00;10,00;10;29.02.2020 19:03;29.03.2020
17742;893;9;100;10;0,00;10,00;10;29.02.2020 19:05;29.03.2020
23232;896;9;250;25;0,00;25,00;25;29.02.2020 19:40;29.03.2020
22899;899;9;100;10;0,00;10,00;10;29.02.2020 20:01;29.03.2020
22898;900;9;100;10;0,00;10,00;10;29.02.2020 20:06;29.03.2020
22902;901;9;100;10;0,00;10,00;10;29.02.2020 20:10;29.03.2020
23288;902;9;100;10;0,00;10,00;10;29.02.2020 20:17;29.03.2020
23428;903;9;100;10;0,00;10,00;10;29.02.2020 20:19;29.03.2020
23415;904;9;100;10;0,00;10,00;10;29.02.2020 20:21;29.03.2020
23321;905;9;100;10;1,00;9,00;10;29.02.2020 20:23;29.03.2020
23408;906;9;100;10;0,00;10,00;10;29.02.2020 20:25;29.03.2020
23333;907;9;100;10;0,00;10,00;10;29.02.2020 20:27;29.03.2020
14766;908;9;100;10;0,00;10,00;10;29.02.2020 20:27;29.03.2020
23335;909;9;100;10;0,00;10,00;10;29.02.2020 20:29;29.03.2020
23332;910;9;100;10;0,00;10,00;10;29.02.2020 20:30;29.03.2020
23698;911;9;100;10;0,00;10,00;10;29.02.2020 20:31;29.03.2020
23237;914;9;250;25;0,00;25,00;25;29.02.2020 20:36;29.03.2020
105;917;9;250;25;2,50;22,50;25;29.02.2020 20:49;29.03.2020
2238;920;9;100;10;0,00;10,00;10;29.02.2020 20:59;29.03.2020
23205;927;9;100;10;0,00;10,00;10;29.02.2020 21:32;29.03.2020
23649;930;9;100;10;0,00;10,00;10;29.02.2020 21:44;29.03.2020
20213;931;9;100;10;1,00;9,00;10;29.02.2020 21:47;29.03.2020
23628;932;9;100;10;0,00;10,00;10;29.02.2020 21:49;29.03.2020
19427;933;9;100;10;0,00;10,00;10;29.02.2020 21:57;29.03.2020
19285;935;9;100;10;0,00;10,00;10;29.02.2020 22:06;29.03.2020
23722;943;9;100;10;1,00;9,00;10;29.02.2020 22:27;29.03.2020
379;944;9;1000;100;0,00;100,00;100;29.02.2020 22:29;29.03.2020
82;945;9;100;10;0,00;10,00;10;29.02.2020 22:40;29.03.2020
23190;946;9;250;25;0,00;25,00;25;29.02.2020 22:43;29.03.2020
23261;947;9;100;10;0,00;10,00;10;29.02.2020 22:47;29.03.2020
4023;948;9;100;10;0,00;10,00;10;29.02.2020 22:49;29.03.2020
17021;953;9;100;10;0,00;10,00;10;29.02.2020 22:58;29.03.2020
10263;954;9;100;10;2,50;7,50;10;29.02.2020 23:07;29.03.2020
20888;957;9;100;10;0,00;10,00;10;29.02.2020 23:22;29.03.2020
23574;970;9;100;10;7,00;3,00;10;29.02.2020 23:40;29.03.2020
3751;971;9;100;10;1,00;9,00;10;29.02.2020 23:41;29.03.2020
23576;972;9;100;10;1,00;9,00;10;29.02.2020 23:42;29.03.2020
23577;974;9;100;10;1,00;9,00;10;29.02.2020 23:43;29.03.2020
23578;975;9;100;10;1,00;9,00;10;29.02.2020 23:44;29.03.2020
23580;976;9;100;10;1,00;9,00;10;29.02.2020 23:45;29.03.2020
23581;977;9;100;10;0,96;9,04;10;29.02.2020 23:46;29.03.2020
3753;979;9;100;10;0,00;10,00;10;29.02.2020 23:52;29.03.2020
23742;981;9;100;10;0,00;10,00;10;29.02.2020 23:53;29.03.2020
23746;982;9;100;10;2,00;8,00;10;29.02.2020 23:59;29.03.2020